"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"GETCBUS","198501","8.086","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198502","7.141","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198503","8.314","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198504","7.281","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198505","7.571","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198506","7.294","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198507","8.019","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198508","8.381","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198509","7.966","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198510","7.626","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198511","9.416","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198512","10.325","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198513","97.421","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198601","10.526","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198602","9.04","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198603","9.403","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198604","8.479","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198605","8.568","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198606","9.295","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198607","9.862","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198608","9.839","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198609","8.245","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198610","8.105","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198611","7.015","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198612","9.299","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198613","107.677","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198701","9.317","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198702","8.64","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198703","9.473","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198704","8.929","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198705","9.382","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198706","9.635","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198707","9.961","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198708","9.923","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198709","9.257","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198710","9.375","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198711","9.064","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198712","9.312","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198713","112.27","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198801","9.312","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198802","8.013","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198803","9.341","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198804","8.454","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198805","8.31","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198806","8.815","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198807","9.589","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198808","9.149","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198809","8.772","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198810","8.939","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198811","8.874","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198812","8.77","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198813","106.338","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198901","14.134","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198902","12.761","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198903","15.001","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198904","13.095","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198905","13.857","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198906","13.664","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198907","13.872","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198908","13.414","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198909","12.52","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198910","13.157","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198911","12.562","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198912","13.504","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198913","161.539","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199001","15.036","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199002","13.739","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199003","15.116","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199004","12.08","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199005","14.14","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199006","14.647","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199007","14.779","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199008","14.592","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199009","13.746","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199010","14.398","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199011","13.805","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199012","14.668","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199013","170.747","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199101","15.446","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199102","13.497","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199103","15.382","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199104","13.871","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199105","14.196","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199106","15.048","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199107","15.07","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199108","14.928","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199109","14.03","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199110","14.793","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199111","15.411","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199112","15.954","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199113","177.626","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199201","15.635","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199202","13.827","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199203","15.679","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199204","14.254","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199205","15.069","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199206","14.876","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199207","15.109","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199208","15.214","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199209","14.18","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199210","14.943","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199211","14.869","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199212","15.043","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199213","178.699","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199301","15.945","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199302","15.426","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199303","16.137","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199304","15.99","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199305","14.37","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199306","14.436","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199307","15.78","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199308","16.007","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199309","15.439","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199310","15.349","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199311","15.174","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199312","15.621","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199313","185.673","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199401","15.695","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199402","14.267","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199403","14.471","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199404","14.76","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199405","14.543","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199406","13.144","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199407","13.897","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199408","15.199","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199409","14.102","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199410","14.475","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199411","14.295","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199412","14.616","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199413","173.464","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199501","13.067","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199502","9.702","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199503","10.67","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199504","9.352","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199505","8.606","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199506","9.317","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199507","10.066","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199508","16.447","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199509","11.83","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199510","19.182","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199511","17.276","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199512","16.542","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199513","152.057","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199601","11.3","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199602","11.418","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199603","10.872","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199604","12.137","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199605","8.603","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199606","12.207","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199607","17","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199608","17.542","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199609","15.298","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199610","16.305","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199611","16.486","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199612","14.191","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199613","163.359","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199701","12.781","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199702","9.767","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199703","13.424","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199704","14.657","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199705","14.331","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199706","11.918","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199707","15.455","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199708","15.283","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199709","14.604","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199710","14.497","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199711","14.404","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199712","15.576","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199713","166.698","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199801","15.811","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199802","12.721","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199803","15.674","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199804","10.788","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199805","9.908","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199806","11.755","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199807","14.565","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199808","15.558","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199809","15.259","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199810","16.743","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199811","15.035","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199812","14.633","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199813","168.45","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199901","15.171","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199902","12.383","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199903","14.471","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199904","12.382","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199905","15.035","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199906","13.986","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199907","14.153","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199908","14.417","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199909","14.426","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199910","14.953","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199911","14.216","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199912","15.328","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199913","170.921","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200001","14.724","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200002","13.606","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200003","13.848","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200004","14.367","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200005","13.885","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200006","13.563","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200007","13.983","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200008","14.003","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200009","11.971","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200010","12.837","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200011","13.383","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200012","14.194","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200013","164.364","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200101","14.612","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200102","12.812","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200103","14.206","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200104","13.162","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200105","12.98","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200106","13.088","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200107","14.087","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200108","13.97","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200109","13.617","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200110","13.913","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200111","13.805","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200112","14.208","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200113","164.461","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200201","15.114","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200202","13.339","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200203","14.682","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200204","13.292","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200205","14.386","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200206","13.659","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200207","14.857","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200208","14.5","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200209","14.109","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200210","14.581","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200211","14.051","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200212","14.594","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200213","171.164","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200301","15.061","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200302","13.547","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200303","14.607","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200304","14.062","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200305","14.16","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200306","14.633","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200307","14.76","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200308","14.674","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200309","14.437","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200310","14.431","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200311","13.908","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200312","15.164","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200313","173.445","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200401","15.493","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200402","14.522","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200403","14.954","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200404","14.075","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200405","14.619","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200406","14.709","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200407","15.32","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200408","15.116","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200409","14.345","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200410","15.308","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200411","14.582","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200412","15.104","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200413","178.147","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200501","15.391","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200502","13.222","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200503","14.912","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200504","14.648","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200505","15.513","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200506","15.257","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200507","15.596","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200508","15.407","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200509","15.003","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200510","15.341","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200511","14.973","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200512","15.438","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200513","180.703","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200601","15.313","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200602","13.834","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200603","15.628","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200604","14.216","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200605","13.984","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200606","14.911","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200607","15.628","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200608","15.902","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200609","15.112","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200610","15.766","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200611","14.993","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200612","15.913","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200613","181.2","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200701","16.297","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200702","14.248","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200703","15.392","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200704","14.824","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200705","14.904","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200706","15.616","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200707","15.849","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200708","15.891","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200709","15.414","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200710","15.989","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200711","15.347","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200712","16.003","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200713","185.774","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200801","15.825","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200802","14.369","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200803","16.239","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200804","15.79","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200805","16.318","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200806","16.206","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200807","16.514","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200808","16.454","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200809","15.944","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200810","16.495","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200811","15.94","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200812","16.339","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200813","192.433","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200901","17.14","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200902","15.517","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200903","17.252","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200904","16.341","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200905","16.616","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200906","16.212","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200907","16.814","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200908","16.773","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200909","16.289","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200910","16.479","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200911","16.841","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200912","17.912","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200913","200.185","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201001","17.852","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201002","15.872","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201003","17.801","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201004","16.99","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201005","17.839","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201006","17.219","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201007","17.479","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201008","17.706","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201009","17.11","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201010","16.975","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201011","17.108","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201012","18.027","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201013","207.979","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201101","18.48","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201102","16.676","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201103","18.388","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201104","17.258","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201105","18.194","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201106","17.02","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201107","17.723","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201108","17.777","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201109","17.127","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201110","17.836","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201111","17.57","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201112","18.261","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201113","212.311","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201201","17.4","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201202","16.387","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201203","17.608","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201204","17.084","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201205","17.787","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201206","17.361","6","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201207","17.946","6","Geothermal Energy Consumption","Trillion Btu"
